Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE59,OUT045,624.7733383508812
FDI60,OUT035,1081.1931595285268
DRH39,OUT035,1308.0489622096045
FDK36,OUT049,746.3668639054131
FDN52,OUT045,1337.1121995500655
FDU12,OUT017,4025.93957301829
NCT05,OUT027,6121.553971564929
FDS37,OUT027,2993.16304722772
FDK24,OUT017,742.7813305699005
DRF36,OUT013,3071.832485855698
FDN46,OUT010,222.32679050871883
NCN06,OUT045,2606.8767004866695
FDD59,OUT035,1315.0442078725769
FDM14,OUT045,1613.8531629669335
FDO10,OUT018,855.9731307172563
FDU35,OUT013,1545.4360965321205
NCA30,OUT018,2978.2718054082025
NCO41,OUT049,1540.9026052007496
FDI24,OUT046,2834.0563730005397
FDZ16,OUT046,3131.2083420382755
FDV47,OUT046,1326.1666229222433
FDV16,OUT045,626.0277296523668
FDZ22,OUT035,1332.9237589701142
FDO20,OUT010,729.6734138603667
FDW38,OUT013,846.9300315082927
FDW52,OUT045,2611.2149781940193
FDT43,OUT019,156.91177058361703
NCS29,OUT045,4263.960897035056
NCC31,OUT017,2503.0375896259434
FDA21,OUT017,3068.677060286843
FDQ55,OUT046,2007.7879653764842
NCE54,OUT049,1206.2697858312695
FDD45,OUT017,1489.524154848813
NCP17,OUT017,1047.1909661306067
FDR47,OUT035,3074.9405290947984
DRM35,OUT013,2842.849374561972
FDR47,OUT019,533.785593406433
FDX19,OUT010,559.7494892218292
FDV22,OUT027,4388.747139777701
FDQ46,OUT027,3205.669000111767
DRO47,OUT045,1668.230716534726
FDB44,OUT010,474.42936726770876
FDN02,OUT010,538.6360698325154
FDW10,OUT045,2730.0708996977773
FDJ41,OUT019,574.1819940792354
FDM50,OUT046,863.7237430861762
FDW10,OUT035,2756.9457709086255
FDY48,OUT049,1603.9588497712696
NCE30,OUT027,5468.994247934444
FDO04,OUT045,861.7197762559729
FDQ26,OUT010,163.45336686111534
NCX29,OUT018,2436.0183711559566
FDE39,OUT046,1995.584154209835
NCR54,OUT027,5500.612974975259
NCP55,OUT027,1776.0519314008304
FDX22,OUT017,3657.4049434325607
FDI05,OUT035,1171.0429359428856
FDC51,OUT027,3353.166663211591
FDC10,OUT013,1968.4496093124367
FDJ46,OUT045,2820.3760118735454
FDV10,OUT010,79.22778476245882
FDX12,OUT027,6050.440903931922
FDL43,OUT019,202.38209496163967
DRB13,OUT046,3139.325110685561
FDF59,OUT027,3288.3727640631837
FDT35,OUT049,2640.94195735735
NCJ19,OUT035,865.2984440447689
FDT35,OUT018,2538.622436542951
FDI48,OUT046,742.7813305699005
DRC24,OUT019,341.9641198124875
NCZ05,OUT017,1625.2724499940014
FDJ57,OUT049,3345.1590961843403
FDX11,OUT017,3090.809862643557
FDE09,OUT035,1673.454842596108
NCK06,OUT049,2013.9180974666203
DRE37,OUT017,3077.5843017989814
FDV56,OUT046,1615.234719384012
FDY43,OUT017,2629.9886166314022
FDV35,OUT013,2540.266362437137
FDF05,OUT019,570.3105556182298
FDA36,OUT035,3102.127244784064
FDS13,OUT027,5960.153335154648
FDU47,OUT013,2078.26208302707
FDI36,OUT010,501.56184375503415
FDH48,OUT046,1326.7589039655545
FDZ14,OUT013,1977.3350570377565
FDS46,OUT013,1983.0622642096382
FDE21,OUT017,2006.7525596716687
FDA26,OUT049,3714.699824551175
FDV12,OUT046,1570.7249789512289
FDL46,OUT019,298.58186027166516
FDN57,OUT013,2089.239101974596
NCJ18,OUT017,1983.906740441929
FDO36,OUT045,2896.9378775300456
FDX55,OUT018,3407.907926335982
FDT25,OUT019,270.9987522507209
FDD16,OUT049,1169.656671031819
NCX18,OUT013,3070.6345160398355
NCG55,OUT018,1905.5265019798799
NCV18,OUT049,1340.713082012706
NCS18,OUT035,1623.2126527533992
FDC37,OUT045,1617.9460353069333
FDE47,OUT046,2013.0095796205483
DRG49,OUT019,547.5799078988779
FDC39,OUT049,3526.575355609262
FDH24,OUT019,442.0534012898702
FDV39,OUT027,4981.723420904201
NCL17,OUT045,2067.9253221608424
NCY53,OUT035,2021.1210789771806
FDH52,OUT013,1005.9911515435414
NCD19,OUT018,796.928670215583
FDI44,OUT046,1246.0312471052516
DRD49,OUT027,5732.631107049108
FDN08,OUT035,1974.137650130143
FDO20,OUT027,7002.5841817418195
FDY02,OUT046,3971.9205822468853
FDX23,OUT045,1482.9717779745888
FDX01,OUT017,2000.7613748041977
FDH20,OUT027,2578.866127974337
NCX41,OUT017,3652.7285384971697
FDD21,OUT027,3063.4807174057246
DRH11,OUT019,173.46080226851558
DRE60,OUT018,3742.381474399601
FDB10,OUT013,3862.412712275138
FDH38,OUT013,1983.908242625228
NCL07,OUT018,578.6588541360653
FDD48,OUT046,2134.8725790137287
NCT54,OUT027,2651.136776360893
FDF32,OUT027,5580.056008592603
DRH51,OUT045,1345.017136911987
DRG03,OUT035,2533.5720495260534
NCY42,OUT019,294.1402108559711
FDH32,OUT017,1501.0530427557223
NCJ06,OUT027,2965.295531685454
FDH47,OUT027,2700.3420767222105
FDZ08,OUT018,1316.2098915684867
FDK16,OUT017,1513.6827229220755
DRG01,OUT018,1202.413316082851
NCM53,OUT027,2592.9770428673232
NCB07,OUT035,3087.0121866969976
NCZ06,OUT035,3831.1852350415243
FDU48,OUT049,2001.2354964842548
NCB55,OUT027,1796.776805563423
FDP15,OUT013,4206.427712304776
FDF17,OUT046,3151.123463015511
NCN06,OUT049,2608.122300148046
DRM48,OUT018,575.2909785232632
FDH10,OUT046,2854.4009375788387
FDC60,OUT018,1348.3191184701773
FDE35,OUT018,857.9770975474597
DRI23,OUT013,2600.144665620548
NCR38,OUT013,3891.247898413126
FDP04,OUT035,960.4042766868832
NCW17,OUT045,1992.5297799264729
FDX34,OUT017,1994.594432042106
NCK53,OUT045,1553.319731402918
NCO54,OUT010,171.9711171129962
NCH55,OUT046,2014.5049923298668
FDT44,OUT027,3127.5925019519073
DRG49,OUT046,4007.1704798944916
FDX46,OUT010,164.4909278520482
DRG36,OUT049,2709.3881955996276
FDU37,OUT049,1299.9156841622423
FDK10,OUT049,3030.918305526904
DRF37,OUT027,6118.278124345096
FDC44,OUT035,1736.4357823356697
FDP15,OUT046,4037.1116426994327
FDZ27,OUT027,1220.5770696107265
FDY22,OUT019,313.0580691255576
DRG51,OUT035,2603.022925432562
FDN58,OUT045,3844.040690692557
FDW01,OUT049,2518.4020555117854
FDX24,OUT018,1438.5582415001338
FDO51,OUT017,636.3770369576868
FDJ52,OUT027,4040.1343955853
NCY06,OUT010,260.897125949323
FDE20,OUT018,2517.3882376119095
FDT23,OUT010,182.21647352649674
FDQ51,OUT046,744.6868943301045
FDE35,OUT046,893.4913430072203
FDB46,OUT013,3476.942244016733
NCG19,OUT035,3625.723819759986
NCL06,OUT018,3750.3536844031096
FDT36,OUT019,92.84672406820779
FDC56,OUT049,1995.8938154425105
FDJ26,OUT049,3570.289658788516
FDZ59,OUT017,2623.018796083925
FDV11,OUT027,4916.415822707178
FDR13,OUT010,254.69963451949536
FDI15,OUT018,3874.6329770864827
FDF47,OUT018,3549.3670986985944
NCB54,OUT019,288.5321036454217
NCK19,OUT027,5580.507335983279
FDX16,OUT017,2519.763666723729
FDL50,OUT045,1972.006500235612
NCE31,OUT035,620.8393636320906
DRJ01,OUT049,2587.0316345689494
FDE22,OUT013,2553.415839214326
FDY20,OUT019,213.04875639236096
NCO14,OUT045,659.7347549763255
NCR50,OUT017,2499.2926626504845
DRM47,OUT017,3067.8849095281294
FDO27,OUT010,261.58257057491426
FDJ20,OUT027,3313.1716867689106
NCX17,OUT013,3761.281558176399
FDG59,OUT049,624.7733383508812
FDD52,OUT045,1627.2900317635492
FDO48,OUT017,3783.543240636575
FDC59,OUT019,167.40907670204095
FDS15,OUT018,1573.8597990891421
FDB47,OUT035,3641.8525841296255
FDV14,OUT019,208.27930432539873
FDB27,OUT013,3106.7995632684547
FDA35,OUT035,1985.3270865782754
FDN51,OUT018,3976.822825437172
FDO39,OUT019,419.8826945638419
FDB28,OUT049,3219.338545349073
DRJ25,OUT046,742.7813305699005
FDH46,OUT027,2657.0841721163465
FDI10,OUT045,2822.9853354989355
FDU21,OUT018,571.0186476924556
FDD09,OUT049,2918.777045636381
FDD10,OUT046,2882.2548761249545
FDN31,OUT010,503.3220930520804
FDA46,OUT018,2981.8738344513135
FDM56,OUT046,1611.1418470440121
FDF11,OUT010,548.0338754274602
FDS32,OUT018,1938.6392476501464
NCM06,OUT013,2507.547986694862
FDZ26,OUT045,3813.610473838684
FDO01,OUT013,2004.7776031802525
FDJ46,OUT049,2849.986905222435
FDG26,OUT019,566.0824757516801
FDZ38,OUT035,2842.07651104799
NCO55,OUT013,1612.7499390734572
FDT60,OUT035,1982.5740886501756
FDW37,OUT049,1366.0873681054197
NCK42,OUT018,3304.6672464063154
FDA45,OUT046,2728.963064697662
FDW55,OUT018,3720.895029036866
FDY44,OUT017,3077.000626659114
FDQ31,OUT017,1339.9569277246774
FDM09,OUT049,2860.4352002419964
FDH12,OUT018,1577.9526714291421
NCQ43,OUT035,1613.8531629669335
FDT33,OUT035,2635.255623932591
NCT41,OUT018,2419.172942932291
DRJ25,OUT010,157.97982990653253
NCQ41,OUT046,3165.8119402702305
NCN17,OUT049,1584.8054182958836
DRO35,OUT027,3016.505345746284
FDU27,OUT018,708.0553925644225
FDY43,OUT027,4496.673158818824
FDG46,OUT035,1986.278920201646
DRL49,OUT018,2461.0785155765543
NCB55,OUT049,859.7009745666501
FDK28,OUT049,4086.931774512417
FDO49,OUT045,746.3668639054131
FDT03,OUT013,2833.8436940468346
FDW33,OUT027,2754.663682834318
FDR02,OUT035,1605.2513325884952
FDF50,OUT013,3081.7369877984315
FDA40,OUT018,1325.3752019330595
NCT53,OUT018,2502.016846291236
FDY60,OUT035,2085.47384879294
FDP44,OUT027,2662.1986883005575
NCQ50,OUT045,3539.8790975985153
NCC30,OUT017,2844.272531161363
FDQ60,OUT018,1900.5804450904025
FDG41,OUT046,1613.8531629669335
FDQ03,OUT046,3902.2321503737917
FDM03,OUT045,1617.9460353069333
FDZ51,OUT018,1436.4634770983444
DRF51,OUT035,630.0824027604639
FDF39,OUT017,4120.338960506185
FDW52,OUT035,2607.6654390536396
FDY22,OUT049,2503.805241354536
FDG14,OUT013,2482.3961783450645
FDA57,OUT017,633.2801949232648
FDL45,OUT019,291.53063054637306
FDX28,OUT046,1546.6078967977248
NCQ54,OUT013,2676.820914566489
FDH40,OUT045,1311.4605397059522
FDU52,OUT035,2538.7085646567434
FDT60,OUT010,252.48193565145704
FDK08,OUT045,1568.0136630283077
FDN04,OUT049,2932.1061083336094
FDE50,OUT013,3075.31394395618
FDI16,OUT049,742.7813305699005
FDM50,OUT049,900.9733252332709
NCV30,OUT049,929.6477515994098
FDT44,OUT013,1965.7157849848163
FDY60,OUT013,2476.621462613793
FDT56,OUT017,862.0148374193392
FDV58,OUT018,2916.4489329302287
FDU04,OUT013,1998.7657016175392
NCN05,OUT027,5177.486159306349
FDI53,OUT018,2519.768030033381
FDD34,OUT046,2600.4243389309636
FDW47,OUT027,3329.0504922478776
FDT51,OUT027,3111.7764242112257
FDO27,OUT013,1523.7589888345
NCQ18,OUT018,1562.443936992027
NCW05,OUT013,1612.585428393032
FDI15,OUT010,683.0091622995482
NCH43,OUT010,521.8154371840745
FDT40,OUT049,1993.9660097027604
NCG19,OUT017,3602.101793422775
NCM30,OUT035,634.7742042729234
FDB38,OUT017,2558.6149916036784
FDB22,OUT046,2553.5767117898636
FDC58,OUT046,639.9600630538877
NCI29,OUT013,2004.213658107111
FDA23,OUT010,230.06433085832526
DRG48,OUT013,2445.071344718368
FDV21,OUT013,2015.1167239520635
NCG18,OUT019,256.09914954089976
FDG40,OUT045,622.4421963168542
FDU24,OUT018,1454.2287330916586
FDA22,OUT049,2637.7848403794137
FDY35,OUT046,746.3668639054131
FDJ15,OUT045,3114.7945363045437
NCW18,OUT018,3536.526708144249
FDK56,OUT018,2975.145056257446
FDF44,OUT046,2007.072558856114
FDP51,OUT049,1992.30242137714
FDU22,OUT027,3143.7923846613808
FDM28,OUT017,2850.4387135185757
NCL42,OUT046,3871.8657141437375
FDJ15,OUT019,457.90856281389665
FDI32,OUT018,2095.2896456023714
DRL11,OUT046,2559.4886241843337
DRO59,OUT018,1204.4189055191246
FDA07,OUT019,264.50018636543757
NCO53,OUT013,3089.842363028608
FDO21,OUT045,3775.4632272640843
FDW39,OUT045,2847.8417254737324
NCV17,OUT013,2004.7776031802525
FDE22,OUT046,2564.9648032559116
NCB06,OUT018,2487.5297342802687
DRF48,OUT017,3103.3837348559846
FDB05,OUT013,3896.5144161296816
FDP28,OUT027,6116.579329516622
FDP23,OUT046,3753.940937553515
NCS41,OUT018,2976.247975608999
FDS40,OUT018,578.8765118587759
FDA16,OUT017,3742.827882990545
FDN20,OUT035,2624.022923084063
FDF04,OUT027,6221.647699569879
DRG36,OUT018,2564.72823343987
FDW16,OUT018,1436.4634770983444
FDU09,OUT017,836.611004874116
FDW01,OUT046,2518.4020555117854
FDB15,OUT045,4195.256785480546
NCJ17,OUT049,1323.2268027090583
NCT18,OUT018,2991.6357138848584
FDG16,OUT018,3364.4114720355506
FDP27,OUT017,3067.8849095281294
FDQ44,OUT027,3103.3068419636998
FDL50,OUT027,3325.101295090885
FDW57,OUT027,5255.344502573861
FDS34,OUT013,1965.4518072892272
NCV30,OUT035,943.746000716852
FDD26,OUT018,3004.98030462277
FDA03,OUT045,2493.4792247806117
FDS27,OUT018,2976.57940261518
FDM12,OUT013,3078.9842928017724
NCV42,OUT027,2964.5884962045607
NCS41,OUT046,3150.8526339402074
FDN56,OUT018,2010.4615638758612
DRK59,OUT046,3723.946939413068
NCG18,OUT046,1627.305525093399
NCN26,OUT017,1997.4834624683804
FDI60,OUT027,1748.2107612880388
NCI43,OUT049,741.1784978851372
NCL17,OUT049,2098.0616832984074
FDQ19,OUT019,532.2233884952966
FDY43,OUT049,2628.5991100196693
FDR36,OUT049,636.3770369576868
FDJ58,OUT049,2859.230035665645
DRY23,OUT045,639.9600630538877
FDK26,OUT027,4794.441260024518
DRH03,OUT045,1493.7912176978912
FDC10,OUT010,250.74640574534533
FDD23,OUT013,3174.8851961163246
FDP32,OUT045,1967.2528670142644
FDO31,OUT035,1317.586613461113
FDQ57,OUT013,2473.677500734867
FDX32,OUT027,3458.945364278257
FDC39,OUT027,5531.027210537768
FDU55,OUT046,4247.122934365771
FDL45,OUT013,1998.2802824902421
DRK37,OUT049,3196.7874488428583
FDK22,OUT013,3588.669495942542
DRG37,OUT027,4213.637576331513
FDK22,OUT017,3599.9073799157936
DRH36,OUT018,1062.2895206347266
DRC36,OUT018,2699.966202918177
DRE03,OUT027,996.2063787751185
FDF34,OUT046,3137.661134614018
FDZ22,OUT046,1328.1722123585166
FDC44,OUT010,298.342233924898
FDN31,OUT027,5361.253742506148
FDO03,OUT017,3846.306261672448
FDA01,OUT049,868.8520186310279
NCH42,OUT049,3780.4978280632868
FDF46,OUT018,1888.1467601062523
DRL35,OUT046,636.3770369576868
FDW46,OUT049,1012.5725579129021
FDB58,OUT046,2083.2567443065823
FDD47,OUT018,2600.1525566548353
NCO17,OUT045,1950.4105335759982
FDJ26,OUT017,3626.8302545120305
FDU37,OUT045,1317.7173901044528
